paperID,rank,title,PublicationDate,referenceCount,citationCount,ConferenceID,JournalID,year,venu,authorsName,abstract
2787315637,22856,Network visualization of customer expectation using Web in coffee service,2018-01-29,5,0,,104439334,2018,Artificial Life and Robotics,"Ryosuke Saga, Toshimasa Yagi","This paper describes a method of visualizing customer expectation as a network. Customer expectation is an important factor in succeeding in service, because the expectation depends on service evaluation. Therefore, to develop a service by co-creation, the service provider needs the customer expectation. To extract customer expectation, we first extract a co-occurrence network called collective intelligence expectation network from Web texts about a target service. From this network, we aggregate the personalized expectation acquired from questionnaire and generate a customer expectation network."
2787726454,23515,Sierra: A bipartite graph visualization,2017-11-01,3,0,,,2017,,"Armando Arce-Orozco, Oscar Arrieta-Rodriguez, Jason Ocampo-Solis","Bipartite graphs visualization shows different characteristics to general graphs visualization. The data model structure associated with bipartite graphs suggests a spatial distribution consists of two groups of elements separated physically but linked by relations. This article presents a quick review of some of the most common methods of bipartite graphs visualization and shows some simple alternatives to implement these methods. In addition, a new method for bipartite graphs visualization, called Sierra, is proposed. This method allows a quick and simple determination of the degree (number of links) of each node in the graph. Also, the method facilitates the identification of grouping between elements as the relationships that could exist between independent groups."
2788086457,24458,A customization framework for the SVG Graph Visualization Engine,2008-01-01,0,0,,,2008,,Feng Zou,
2790134900,23526,Career Exploration and Employment Search Tools Using Dynamic Node Network Visualization,2017-08-25,8,0,,,2017,,"Cynthia Reuter, James Collier, Michael Nakahara","Apparatuses and computer-implemented methods are presented for discovering career and job opportunities that are categorized within one or more taxonomies having hierarchical categories. A taxonomy selection mechanism may be provided to enable user selection of one of multiple taxonomies for navigation. A taxonomic node network is rendered on a first portion of a user computing device display screen. The taxonomic node network includes elements corresponding to categories within the selected taxonomy, with the elements being animated for dynamic redistribution around a selected one of the network elements. Another portion of the user computing device display screen is automatically updated to display indicia of job opportunities categorized within a taxonomy category associated with the selected network element."
2790900165,20620,Spatio-Temporal-Network Visualization for Exploring Human Movements and Interactions in Physical and Virtual Spaces,2018-01-01,52,1,,,2018,,"Song Gao, Hanzhou Chen, Wei Luo, Yingjie Hu, Xinyue Ye","In this research, we propose a conceptual framework for spatiotemporal and social network visualization in a three-dimensional context. Based on this framework, new spatio-temporal-network (STN) quantitative metrics (including STN-impact-extent, STN-impact-center, STN-distance, STN-efficiency, and STN-centrality) are introduced to measure the underlying dynamic interactions among entities. The proposed framework aims to help better understand spatiotemporal patterns of human dynamics and social interactions over both physical and virtual spaces simultaneously, as well as explore how emerging events trigger spatial-temporal-social interactions and information diffusion from a process perspective. As a proof of concept, we demonstrate the proposed framework with a case study using geotagged tweets and associated visualization in the ArcScene software. We hope that this research can stimulate new insights on integrating multidisciplinary knowledge to explore human dynamics in a broader way."
2792917396,22141,"Graph Drawing and Network Visualization - 25th International Symposium, GD 2017, Boston, MA, USA, September 25-27, 2017, Revised Selected Papers",2018-01-01,0,1,,,2018,,"Fabrizio Frati, Ma Kwan-Liu",
2793477358,21341,Network visualization and problem-solving support: A cognitive fit study,2018-07-01,12,4,,26186134,2018,Social Networks,"Brooke Foucault Welles, Weiai Xu","Abstract This study examines the relative effectiveness of four different social network representations for improving human problem-solving accuracy and speed: node-link diagrams, adjacency matrices, tables, and text. Results suggest that visual network representations improve problem-solving accuracy and speed, compared with text. Among the visual representations, tables produced superior problem-solving outcomes for symbolic tasks and link-node diagrams produced superior problem-solving outcomes for spatial tasks. These results partially support a cognitive fit model of problem-solving support. There is not xe2x80x9cone best wayxe2x80x9d to represent network data. Instead, it is important to match network representations and problem-solving tasks."
2793525416,23727,Academic evaluation and research policy decision making using graph visualization,2015-05-08,0,0,,,2015,,"Αναστάσιος Τσολακίδης, Κλειώ Ε. Σγουροπούλου, Ιωάννης Ξυδάς, Olivier Terraz, Γεώργιος Μιαούλης",
2794094644,21245,Optical network visualization and planning,2016-12-06,25,10,,,2016,,"Simon Brueckheimer, Dave Stacey, Benoît Châtelain","Computer-implemented systems and methods for visually presenting spectrum usage of optical spectrum in an optical network include displaying a network map of the optical network comprising a plurality of nodes and a plurality of links connecting the plurality of nodes to one another; responsive to obtaining spectrum data comprising channel assignments on the plurality of links and nodes as endpoints of the associated channel assignments, displaying a plurality of circular histograms to visually illustrate spectrum usage in the optical network; and adjusting the plurality of circular histograms based on selections of a plurality of endpoints in the optical network. The plurality of circular histograms visually represent the spectrum usage by representing the optical spectrum in the optical network around the associated circular histogram, and wherein each portion or segment of the plurality of circular histograms represents one of a wavelength and a portion of spectrum."
2796141429,21258,CrowdLayout: Crowdsourced Design and Evaluation of Biological Network Visualizations,2018-04-21,60,5,1163450153,,2018,Human Factors in Computing Systems (CHI),"Divit P. Singh, Lee Lisle, T. M. Murali, Kurt Luther","Biologists often perform experiments whose results generate large quantities of data, such as interactions between molecules in a cell, that are best represented as networks (graphs). To visualize these networks and communicate them in publications, biologists must manually position the nodes and edges of each network to reflect their real-world physical structure. This process does not scale well, and graph layout algorithms lack the biological underpinnings to offer a viable alternative. In this paper, we present CrowdLayout, a crowdsourcing system that leverages human intelligence and creativity to design layouts of biological network visualizations. CrowdLayout provides design guidelines, abstractions, and editing tools to help novice workers perform like experts. We evaluated CrowdLayout in two experiments with paid crowd workers and real biological network data, finding that crowds could both create and evaluate meaningful, high-quality layouts. We also discuss implications for crowdsourced design and network visualizations in other domains."
2797127638,21329,Juniper: A Tree+Table Approach to Multivariate Graph Visualization,2018-04-09,44,1,,2595899084,2018,arXiv: Human-Computer Interaction,"Carolina Nobre, Marc Streit, Alexander Lex","Analyzing large, multivariate graphs is an important problem in many domains, yet such graphs are challenging to visualize. In this paper, we introduce a novel, scalable, treetable multivariate graph visualization technique, which makes many tasks related to multivariate graph analysis easier to achieve. The core principle we follow is to selectively query for nodes or subgraphs of interest and visualize these subgraphs as a spanning tree of the graph. The tree is laid out in a linear layout, which enables us to juxtapose the nodes with a table visualization where diverse attributes can be shown. We also use this table as an adjacency matrix, so that the resulting technique is a hybrid node-link/adjacency matrix technique. We implement this concept in Juniper, and complement it with a set of interaction techniques that enable analysts to dynamically grow, re-structure, and aggregate the tree, as well as change the layout or show paths between nodes. We demonstrate the utility of our tool in usage scenarios for different multivariate networks: a bipartite network of scholars, papers, and citation metrics, and a multitype network of story characters, places, books, etc."
2797962115,20917,Network Visualization and Analysis of Spatially Aware Gene Expression Data with InsituNet.,2018-05-23,10,9,,2764739556,2018,Cell systems,"John Salamon, Xiaoyan Qian, Mats Nilsson, David J. Lynn, David J. Lynn","Summary In situ sequencing methods generate spatially resolved RNA localization and expression data at an almost single-cell resolution. Few methods, however, currently exist to analyze and visualize the complex data that is produced, which can encode the localization and expression of a million or more individual transcripts in a tissue section. Here, we present InsituNet, an application that converts in situ sequencing data into interactive network-based visualizations, where each unique transcript is a node in the network and edges represent the spatial co-expression relationships between transcripts. InsituNet is available as an app for the Cytoscape platform at http://apps.cytoscape.org/apps/insitunet. InsituNet enables the analysis of the relationships that existxc2xa0between these transcripts and can uncover how spatial co-expression profiles change in different regions of the tissue or across different tissue sections."
2798337376,21672,Twitter data transformation for network visualization based context analysis,2018-03-06,12,2,,,2018,,"Hani Nurrahmi, Rini Wijayanti, Andri Fachrur Rozie, Andria Arisal","Graph visualization is often used for a representation of interconnected relations of entities. Individual entities such as cells, humans, computers, users, and other entities are represented as vertices while edges are used for entities' relations. With the visualization, people can get more information from the graph. There are already many tools for graph visualization of social media data. However, those tools need a specific file input format before generating a graph and visualizing it. In this research, we tried to do experiment and analysed data transformation from Twitter raw data to a JSON file format that can be used for most of the web-based network visualization tools. Using those techniques, we can decrease the memory usage by 1,526.1 MB and increase graph formation running time by 1,718.75 seconds. Those techniques can also be added with Text Mining modules for online context analysis of network visualization."
2798376688,22043,How convolutional neural network see the world - A survey of convolutional neural network visualization methods,2018-04-30,46,7,,2597175965,2018,arXiv: Computer Vision and Pattern Recognition,"Zhuwei Qin, Funxun Yu, Chenchen Liu, Xiang Chen","Nowadays, the Convolutional Neural Networks (CNNs) have achieved impressive performance on many computer vision related tasks, such as object detection, image recognition, image retrieval, etc. These achievements benefit from the CNNs outstanding capability to learn the input features with deep layers of neuron structures and iterative training process. However, these learned features are hard to identify and interpret from a human vision perspective, causing a lack of understanding of the CNNs internal working mechanism. To improve the CNN interpretability, the CNN visualization is well utilized as a qualitative analysis method, which translates the internal features into visually perceptible patterns. And many CNN visualization works have been proposed in the literature to interpret the CNN in perspectives of network structure, operation, and semantic concept. In this paper, we expect to provide a comprehensive survey of several representative CNN visualization methods, including Activation Maximization, Network Inversion, Deconvolutional Neural Networks (DeconvNet), and Network Dissection based visualization. These methods are presented in terms of motivations, algorithms, and experiment results. Based on these visualization methods, we also discuss their practical applications to demonstrate the significance of the CNN interpretability in areas of network design, optimization, security enhancement, etc."
2798726020,22001,A key technology survey and summary of dynamic network visualization,2017-11-01,0,3,1174403976,,2017,International Conference on Software Engineering (ICSE),"Yu Shaobo, Wu Lingda","Network visualization is a time-honored research direction, which can be traced back to the graph visualization. The data of dynamic network is constantly updated, which brings some challenges to dynamic network visualization. Dynamic network visualization mainly includes network layout, network property visualization and user interaction, therefore, this paper focuses on the research and review of some key technologies, including layout technology, visualization technology and interactive technology. The aim of this paper is to provide some technical support for the research of the key technology of dynamic network visualization."
2798947101,21768,Topic-aware Network Visualisation to Explore Large Email Corpora.,2018-01-01,21,3,2754836383,,2018,EDBT/ICDT Workshops (EDBT-ICDT),"Tim Repke, Ralf Krestel",
2799562094,22794,Using Complex Network Visualization and Analysis for Uncovering the Inner Dynamics of PSO Algorithm,2017-06-01,7,0,,,2017,,"Michal Pluhacek, Roman Senkerik, Adam Viktorin, Tomas Kadavy, Ivan Zelinka","In this study, we construct a complex network from the inner dynamic of Particle Swarm Optimization algorithm. The subsequent analysis of the network promises to provide useful information for better understanding the dynamic of the swarm that is not acquirable by other means. We present several network visualizations and numerical analysis. We discuss the observations and propose further directions for the research."
2799960885,21782,Network visualization algorithms to evaluate students in online discussion forums: A simulation study,2018-04-02,10,5,2760238286,,2018,International Conference on Intelligent Systems (ICIS),"Meriem Adraoui, Asmaa Retbi, Mohammed Khalidi Idrissi, Samir Bennani","The purpose of this study is to detect at-risk students in online discussion forums in the platform Moodle. In this context, this paper presents a simulation study with a large database centralized on 4000 learners and 117988 interactions to evaluate students. To achieve our goal, we are used Gephi as a social network learning analytics tool to visualize the learners social network graphs and to implement three algorithms of layout and clustering to identify the learning community in order to predict the students' status (At-risk or safe). Finally, we discussed the result of each algorithm to improve the best one."
2802420961,23219,Save Room for Pie: Adding Pie Charts to Network Visualizations in R with statnet and plotrix,2016-08-04,0,0,,,2016,,"Christopher Steven Marcum, David R. Schaefer",
2803795196,22468,A System for Big Attributed Hierarchical Graph Visualization,2018-01-01,0,1,,2765062798,2018,WSEAS Transactions on Computers archive,"Victor N. Kasyanov, Timur Zolotuhin","Information visualization is a process of transformation of large and complex abstract formsn of information into visual form, strengthening cognitive abilities of users and allowing them to taken the most optimal decisions. A graph is an abstract structure that is widely used to model complexn information for its visualization. In this paper, we consider a system aimed at supporting ofn visualization of big amounts of complex information on the base of attributed hierarchical graphs"
2804569062,20938,"Tangraphe: interactive exploration of network visualizations using single hand, multi-touch gestures",2018-05-29,40,3,1134066369,,2018,Advanced Visual Interfaces (AVI),"John Thompson, Arjun Srinivasan, John Stasko","Touch-based displays are becoming a popular medium for interacting with visualizations. Network visualizations are a frequently used class of visualizations across domains to explore entities and relationships between them. However, little work has been done in exploring the design of network visualizations and corresponding interactive tasks such as selection, browsing, and navigation on touch-based displays. Network visualizations on touch-based displays are usually implemented by porting the conventional pointer based interactions as-is to a touch environment and replacing the mouse cursor with a finger. However, this approach does not fully utilize the potential of naturalistic multi-touch gestures afforded by touch displays. We present a set of single hand, multi-touch gestures for interactive exploration of network visualizations and employ these in a prototype system, Tangraphe. We discuss the proposed interactions and how they facilitate a variety of commonly performed network visualization tasks including selection, navigation, adjacency-based exploration, and layout modification. We also discuss advantages of and potential extensions to the proposed set of one-handed interactions including leveraging the non-dominant hand for enhanced interaction, incorporation of additional input modalities, and integration with other devices."
2804632355,21022,VISKOMMP: graph visualization meets meeting documentation,2018-05-29,6,0,1134066369,,2018,Advanced Visual Interfaces (AVI),"Janine Kasper, Robert Richter, Felix Thalmann, Rainer Groh","In VISKOMMP (visual, collaborative, multi-meeting minutes system) we aim at supporting users during all stages of meeting-participation with focus on the preservation and accessibility of the produced information. For the efficient use of the knowledge generated during meetings, a comprehensive view of the aggregated data, independent of single events or documents, is necessary. An approach is presented which interlinks the heterogeneous information that is generated during meetings with the enterprise-knowledge. Created content and the established connections are further presented to the user in a comprehensible way. To this end, semantic technologies are utilized and an own ontology is designed, which covers the domains of project-management and meetings."
2805203919,23055,Network Visualization for Digital Humanities: Two Case Studies of Visual Analyses for Text Analytics,2016-01-01,0,0,,,2016,,"Ilir Jusufi, Andreas Kerren","Much of the data created nowadays in fields such as Digital Humanities (DH) is of relational nature, such as social or semantic networks. Researchers often decide to depict networks as node-link di ..."
2806983214,23422,Web-based interactive graph visualization,2018-01-01,0,0,,,2018,,Chin Teck Ng,
2807763668,20928,Turning Narrative Descriptions of Individual Behavior into Network Visualization and Analysis: Example of Terrorist Group Dynamics,2018-07-10,40,0,1196552754,,2018,International Conference on Social Computing (SocialCom),"Georgiy Bobashev, Marc Sageman, Amanda Lewis Evans, John S. Wittenborn, Rob Chew","Social networks play a critical role in the formation of criminal and radical groups. However, understanding of these formations relies on difficult to collect data. We present an approach where narrative data from the trial of the 1995 Paris Metro and RER bombings was used to extract actors, places, groups and actions that led to the formation of the radical group. This data was dynamically visualized and allowed one to follow the process of terrorist group formation. An important part of the approach is the inclusion of the individuals who were parts of the social network of the radicalized individuals but who did not get radicalized (e.g. members of a soccer team). We emphasize the importance of the Natural Language Processing (NLP) in timely information extraction followed by dynamic visualization."
2808280786,22342,BGS: A Large-Scale Graph Visualization Tool.,2018-01-28,11,0,2759977425,,2018,Visualization and Data Analysis (VDA),"Fangyan Zhang, Song Zhang, Christopher Lightsey, Sarah Harun, Pak Chung Wong",
2808836128,22381,An Efficient Graph Visualisation Framework for RefactorErl,2018-06-19,6,0,,,2018,,"M. Komaromi, István Bozó, Melinda Tóth",
2808879541,21953,The questioning lens as research tool: the social shaping of network visualisation boundaries in the case of the UK junior doctors’ contract dispute,2020-01-02,43,0,,70010600,2020,"Information, Communication & Society","Sian Joel-Edgar, Ingrid Holme, Heli Aramo-Immonen","ABSTRACTSocial media and the data it produces lend itself to being visualised as a network. Individual Twitter users can be represented as nodes and retweeted by another Twitter user, thereby formi... Social media and the data it produces lend itself to being visualised as a network. Individual Twitter users can be represented as nodes and retweeted by another Twitter user, thereby formi..."
2809034713,23213,Chaos sequence data classification mining research under network visualization analysis,2020-02-17,11,0,,87797848,2020,International Journal of Computers and Applications,Yan Hou,"Network visualization analysis is a method of quantitative analysis of data in network services by using visualization techniques. However, it is difficult to classify the multimodal underlying seq..."
2809970514,24831,Beyond Coocurrence: Network Visualization in the Civil War Governors of Kentucky.,2017-01-01,0,0,,,2017,,"Patrick A. Lewis, Jeff Dycus, Anthony P. Curtis, Whitney R. Smith, Sara Carlstead Brumfield, Ben W. Brumfield",
2810702739,23925,Complex Network Visualisation for the History of Interdisciplinarity: Mapping 40 years of Science Funding in Switzerland.,2017-01-01,0,0,,,2017,,"Martin Grandjean, Pierre Benz, Thierry Rossier",
2811410378,23836,Seeing Dialogue: Network Visualization of Dramatic Texts.,2014-01-01,0,0,,,2014,,Daniel Powell,
2812399162,20407,Convolutional neural network visualization method,2017-11-24,6,3,,,2017,,"Qiu Chunfang, Chen Jixun, Cheng Bin, Wang Nansong","The invention discloses a convolutional neural network visualization method. The method comprises the steps that (1) a dataset is prepared; (2) a convolutional neural network input layer is self-defined, convolutional neural network feature extraction function parameters are set, and a convolutional neural network feature extraction program is generated; (3) the convolutional neural network feature extraction program is executed, and response features of all neurons of all picture designation layers in the dataset are extracted and saved; (4) designation layer neuron response domain parameters are calculated; and (5) maximum response visualization and larger response feature visualization of a single neuron of the designation layers are performed. Through the convolutional neural network visualization method, working characteristics of the neurons can be well displayed, and the method is beneficial for understanding how a convolutional neural network achieves superiority."
2813572938,21978,"NETWORK VISUALIZATION APPARATUS, METHOD, PROGRAM AND STORAGE MEDIUM",2010-01-28,4,1,,,2010,,"Miyamoto Masaru, Saito Kosuke","PROBLEM TO BE SOLVED: To visualize information on the connection condition of a network so as to be easily made correspond to a physical network configuration. SOLUTION: The network visualization apparatus 10 acquires a packet from a route determined by a pair of a terminal ID1 and a terminal ID2 which is an optional route in a network 20 to be a monitoring object, and obtains the physical route of the packet by utilizing a MAC address (a) and a MAC address (b) which are the physical identifiers of a PC 21 and a PC 23 attached to the packet and an IP address A and an IP address C which are the logical identifiers of a transmission origin terminal and a transmission destination terminal. COPYRIGHT: (C)2010,JPO&INPIT"
2814699202,24342,"NETWORK VISUALIZATION DEVICE, NETWORK VISUALIZATION METHOD, PROGRAM, AND RECORDING MEDIUM",2009-12-10,5,0,,,2009,,"Fujimura Takashi, Fujimura Shigeru, Okuda Hidenori","PROBLEM TO BE SOLVED: To generate a visualized image of a network more suitable to the human sense by making a height coordinate of a central node such as cooking or school higher by inhibiting a height coordinate of a minor tag such as appetite or MBA from being made higher by considering not only the centrality of the network but also the importance of the node and a distance of the node in the plane coordinates. SOLUTION: In calculating a height coordinate for generating a topographical map, a distance between related nodes is calculated by coordinate data calculated by a plane-coordinate calculating means. Effects of the related nodes are attenuated by the calculated distance so as to reduce the effects by remote nodes. COPYRIGHT: (C)2010,JPO&INPIT"
2815441759,21191,Zigbee sensor network visualization system provided with alarm short message sending platform,2016-08-24,0,2,,,2016,,"Wang Yijun, Zhang Zengyang, Xu Chuan, Wang Guocheng","The invention discloses a zigbee sensor network visualization system provided with an alarm short message sending platform. The zigbee sensor network visualization system relates to the fields of network communication and data processing. The zigbee sensor network visualization system relates to a technology of presenting data information acquired by a zigbee sensor network in a direct and visual manner. The zigbee sensor network visualization system can process and classify the data information acquired by the zigbee sensor network, and can present the interesting data in a visual manner. The zigbee sensor network visualization system is provided with a short message alarming function, a system administrator sets an alarm threshold value in advance, and assigns an operating mode of the alarm short message sending platform, can send alarm to the administrator in a short message way when the acquired data does not satisfy a condition. The zigbee sensor network visualization system can be applied to data processing of the zigbee sensor network and remote control interaction, can provide certain management mechanism, and can effectively increase the utilizability of data acquired by the zigbee sensor network."
2821370497,19221,Document citation network visualization and document recommendation method and system,2016-05-18,5,11,,,2016,,"Chen Xin, Wu Yu, Li Hongbo, Fan Zhangqun","The invention discloses a document citation network visualization and document recommendation method and system, and relates to the fields of document influence analysis and information visualization. The method comprises the following steps of calculating the importance degree of documents according to authors, time information, citation numbers and other inherent attributes, document similarities and transfer values generated by introducing behavior quantitative analysis, and sorting the documents; then performing clustering on the sorted documents and performing visualization on the clustered result to establish a dual-layer network model, and displaying important documents in a clear manner; and finally, recommending the documents in the center of clustering displayed in the visualization manner to a user. The document citation network visualization and document recommendation method and system are high in usability and can help science researchers to rapidly screen out most authoritative papers."
2822331535,20080,NETWORK VISUALIZATION APPARATUS,2012-03-22,3,8,,,2012,,"Kamamura Seihei, Takayuki Fujiwara, Tomonori Takeda, Masuda Akio, Kohei Shiomoto","PROBLEM TO BE SOLVED: To provide network visualization means capable of facilitating a visual grasp by a network administrator.SOLUTION: A network visualization apparatus displays, on a display unit, the information to match designated conditions (for example, the number of flows via predetermined nodes or links is N at the maximum in decreasing order of traffic volume) in a topology screen and a ground traffic screen. In addition, when a predetermined flow is selected after such a screen display, the selected flow is highlighted on each of the screens."
2827601258,21777,"COMMUNICATION TERMINAL, WIRELESS NETWORK VISUALIZATION SYSTEM, WIRELESS COMMUNICATION VISUALIZATION METHOD, AND PROGRAM",2012-11-08,3,3,,,2012,,"Yoshimura Toshiya, Morishima Masatoshi, Otsuka Hiroshi, Tokuda Masatoshi",PROBLEM TO BE SOLVED: To provide a communication terminal capable of visualizing a connection relation between nodes in a wireless network.SOLUTION: A communication terminal 11 comprises: a camera part 118 which photographs nodes; a calculation part 117 which calculates imaging range information of an image photographed by the camera part 118; a CPU 111 which receives connection information for indicating a connection relation between a first node and a second node connected to the first node and respective position information of the first and second nodes as search results when a search request is made to a management server using the first node as a search object; and a drawing processing part 119 which can visualize the connection relation between the first and second nodes of the respective position information associated with the imaging range information to display them on the image of a display part 114 based on the connection information.
2831925928,19173,Graph visualization system used for electric system load flow and stability analysis,2014-04-09,2,13,,,2014,,"Cheng Chuntian, Wu Chen, Li Gang, Wang Jian, Zhang Jie, Liu Benxi, Luo Bin, Zhang Dan, Yang Junwen","The invention discloses a graph visualization system used for electric system load flow and stability analysis. The graph visualization system comprises a data processing module, a topological analysis module, a parameter modifying module, a graph displaying module and a software interface module. The data processing module is used for obtaining, storing and exporting network topological data, and a calculation file and the topological data are connected in a linkage mode. On the basis of data processing, the system sets the starting and halting states of equipment, and modifies parameters of the equipment through the topological analysis module and the parameter modifying module. Programs, provided by PSD-BPA software, for load flow calculation, stability calculation, N-1 analysis, small interference, short-circuit currents and fracture surface limit analysis are called through the software interface module. The graph displaying module is used for displaying a power grid topological structure, editing graph objects and displaying calculation result information. According to the system, power grid equipment parameters and mode data are adjusted on a graph sheet, the load flow and stability analysis is performed on the graph sheet, the management mode of text data is changed, and manufacturing efficiency of a power grid calculation mode is improved."
2835022908,22331,METHOD AND DEVICE FOR NETWORK VISUALIZATION OF INFORMATION ON WEB,2012-05-24,0,1,,,2012,,"Yutaka Matsuo, Hamazaki Masahiro",PROBLEM TO BE SOLVED: To provide a device capable of making a network display which is easy for a user to understand by calculating a relationship between entities of a kind that the user selects using a relationship between the entities that the user does not select when displaying a network having many kinds of entities.SOLUTION: A network visualization device includes an information acquisition part 10 which acquires many kinds of entities and relationships between the respective entities from Web or a database; a display selection part 20 which selects a kind of entities to be displayed out of the acquired entities according to a user's choice; a relationship calculation part 30 which calculates the strength of the relationships of the entities belonging to the selected kind by using the relationships of the entities belonging to non-selected kinds; and a network display part 40 which displays a network having the entities of the selected kind and their relationships as nodes and edges based upon the calculated strength of the relationships.
2835907465,20540,Graph visualization system for power grid power flow analysis,2016-09-14,4,3,,,2016,,"Fan Di, Liu Ping, Su Weimin, Xu Zhenglong, Li Qunju, Chen Ning, Deng Wei, Wang Changrui, Zang Yingru, Gao Xiang, Shi Yang, Wang Fei, Jin Haifeng, Yao Qian, Li Changyu, Zhao Yan, Cao Tianzhi, Zhang Wen, Liu Junnuo, Xin Guangming, Huang Tianxiao, Zhang Siqi, Zhang Shuo, Luo Jing, Hao Jing, Li Jiashun, Wang Shunyi, Meng Chao","The present invention relates to a graphical visualization system for power grid power flow analysis, comprising the following modules: a power grid wiring diagram instation diagram drawing module, an electrical element attribute data editing module, an operating data maintenance module, a graph display control module, a power grid graph editing module, a graph symbol library module, a graph output module, an on-graph query module and a line loss analysis result tagging module. According to the graph visualization system, topological information and element parameter information which are conveyed to a computer by a user through a graph editor can be converted into forms convenient for power system module computing program processing, graphical modeling of a power grid is achieved, visualization management can be performed on element parameters, foundation can be further provided for line loss analysis, and visualization of line loss information can be achieved."
2839533354,20055,Network visualization processing method and device,2011-10-05,4,5,,,2011,,"Lei Shi, Chen Wang, Shixia Liu, Chun Ying","The invention provides a network visualization processing method and device. The network visualization processing method comprises the following steps of: obtaining topological data of an analysis object in a network on the basis of a main information dimension, and carrying out visualization processing on the topological data of the analysis object on the basis of the main information dimension to display changes of a relation between analysis nodes and adjacent nodes in the analysis object along the main information dimension. By using the network visualization processing method and device provided by the invention, the dynamic changes of the network on the basis of the main information dimension can be displayed in a single view, and a better view resolution ratio can be provided, so that a user can analyze the network and the understanding cost of the user is reduced."
2840273476,24695,Method and system for network visualization and plan review,2006-01-06,2,0,,,2006,,"Adeel Plano Najmi, Larry P. Mason","A computer-implemented system (200, fig 2) a method thereof, and a computer-readable medium comprising: a supply chain visualizer 300 providing a plurality of graphical elements in a multi-dimensional supply chain network view 304 and a plan display providing a plurality of graphical elements in a multi-dimensional tabular view; a multi-directional capability for traversing between the supply chain visualizer 300 and the plan display operable to receive input from a planner during a planning session specifying a plan problem, reflecting changes to data associated with the plan display back to data associated with the supply chain visualizer 300 reflecting changes to data associated with the supply chain visualizer back to data associated with the plan display, traversing the multi-dimensional supply chain network (100 fig.1) via a real-time interaction between the multidimensional tabular view of the plan display and the visual representation of the graphical view of the supply chain visualizer, and providing the planner the ability to generate a plan."
2840314794,22838,Graph visualization system based on gravitational forces due to path distance and betweenness centrality,2018-02-13,14,0,,,2018,,"Eric Tressler, David Jurgens","The present invention relates to a system for graph visualization. The system includes a display and one or more processors with a memory. The processors perform several operations, including receiving as an input a graph G=(V,E), where V is a set of vertices and E is a set of edges between the vertices. The vertices are then randomly distributed through a unit square. The vertices are then arranged to generate an aesthetically pleasing graph, which is displayed on the display."
2841068591,20921,"GRAPH VISUALIZATION COORDINATE CALCULATION METHOD, DEVICE, PROGRAM AND RECORDING MEDIUM WITH PROGRAM STORED THEREIN",2008-11-27,0,1,,,2008,,"Matsubayashi Tatsufumi, Yamada Takeshi","PROBLEM TO BE SOLVED: To provide a graph visualization technology for efficiently calculating the updating coordinates of a node relating to inter-node acceleration calculation. SOLUTION: A graph visualization coordinate calculation device 1 is configured to calculate the coordinates of a node on a graph where the inter-node connecting state of a network equipped with a plurality of nodes and edges connecting the nodes is visualized by using only a hierarchical independent unique time step adjustment technique, and is provided with an input means 3 for inputting the number of nodes and the number of edges in an object network; an initial arrangement part 21; an initial value deriving part 22; a general time setting part 23; a predictor deriving part 24; a synchronizing node deriving part 25; an acceleration deriving part 26; a coordinate update processing part 27; an independent characteristic time deriving part 28; an energy deriving part 29; a calculation end condition decision part 30; a data control part 31; and an output means 5 for outputting the coordinates of the node and energy value. COPYRIGHT: (C)2009,JPO&INPIT"
2841604037,21792,Competitive sports teamwork mode analogy method based on chordal graph visualization,2015-01-28,7,1,,,2015,,"Zhang Jiawan, Wang Wentao","The invention discloses a competitive sports teamwork mode analogy method based on chordal graph visualization. The method comprises the following steps: 1) establishing a foundation database of game related information; 2) constructing a chordal graph according to the assisting information of players in a single game live broadcast record, i.e. dividing each player into a scoring sector and an assisting sector, respectively representing a scoring record and an assisting frequency record of each player, connecting the corresponding assisting sectors and scoring sectors of both cooperated parties by a chord so as to obtain a detail record of a game; 3) clustering the players with a multidimensional scaling method according to the historical record data of mutual assisting information of players in a team to obtain the two-dimensional coordinates of m vectors so as to obtain the clustering information of m players. Compared with the prior art, the competitive sports teamwork mode analogy method has the characteristics that chordal graph visualization design is adopted so as to bring convenience for users to better know and analyze game score distribution and player cooperation situations."
2843619973,20329,Market network visualization method based on density clustering and force guidance algorithm,2017-05-17,2,5,,,2017,,"Deng Chao, Chen Zhibin, Guo Xiaohui, Nong Yingxiong, Yang Zhenyu, Sun Chen, Lu Ying, Liang Dong, Zhong Zhengyan","The invention provides a market network visualization method based on the density clustering and the force guidance algorithm. The method comprises steps of carrying out preprocessing on market data and extracting time-spatial information so as to generate a market multivariate data sheet; according to the time-spatial information of buyers and sellers in the market data, carrying out density-based space clustering so as to automatically generate nodes in the market network, wherein one category is one node in the market network; according to the force guidance algorithm, establishing a self-organization market network model so as to automatically generate edges between categories in the market network; and according to the calculated nodes and edges of the market network, carrying out visualization. According to the invention, visualization can be performed on any market data containing time-spatial information; a vivid, highly-efficient and clear market network can be displayed on an electronic map; and market data analysis of industries and enterprises can be improved."
